Tiempo (s),Voltaje Medio CH2 (V)
23.234562158584595,0.0096801
23.25844693183899,0.0096787
23.283455848693848,0.0096785
23.307560205459595,0.0096785
23.33234453201294,0.0096785
23.355000257492065,0.009679
23.379642963409424,0.009679
23.40373659133911,0.0096787
23.42782688140869,0.0096787
23.45012927055359,0.0096795
23.47471523284912,0.0096795
23.498270988464355,0.0096796
23.520691394805908,0.0096796
23.545726776123047,0.0096805
23.56951355934143,0.0096805
23.594982147216797,0.0096811
23.61715030670166,0.0096811
23.640839338302612,0.0096825
23.66462469100952,0.0096825
23.688623428344727,0.0096844
23.712649822235107,0.0096844
23.736377954483032,0.0096856
23.761282682418823,0.0096856
23.783312559127808,0.0096864
23.80599880218506,0.0096864
23.830944538116455,0.0096878
23.8544819355011,0.0096878
23.87952756881714,0.0096901
23.902453660964966,0.0096912
23.927209854125977,0.0096912
23.95343041419983,0.0096951
23.977553129196167,0.0096951
