Tiempo (s),Voltaje Medio CH2 (V)
33.69174599647522,0.0097476
33.72669839859009,0.0097487
33.76128697395325,0.0097487
33.79542112350464,0.0097502
33.831164598464966,0.0097525
33.866631269454956,0.0097555
33.9036500453949,0.0097555
33.938944816589355,0.0097639
33.97289299964905,0.0097767
34.00800943374634,0.0097895
34.04388403892517,0.0097895
34.07849311828613,0.009798
34.11675453186035,0.0098022
34.15077471733093,0.0098029
34.18558096885681,0.0098004
34.219746828079224,0.0098004
34.25148415565491,0.0097973
34.285863637924194,0.0097935
34.3201801776886,0.0097912
34.35424447059631,0.0097912
34.38956809043884,0.0097859
34.4248628616333,0.0097801
