Tiempo (s),Monitoreo_X_CH1 (V),Scattering_CH2 (V)
13.230220556259155,0.2928,0.017138
13.282089471817017,0.29365,0.016965
13.330763339996338,0.29393,0.016923
13.383961200714111,0.29477,0.017062
13.433956146240234,0.29596,0.01565
13.484773397445679,0.29681,0.015801
13.533488750457764,0.29777,0.016175
13.585911273956299,0.29871,0.016363
13.635501623153687,0.30064,0.015817
13.688053607940674,0.3018,0.013301
13.73683786392212,0.30177,0.011859
13.784878253936768,0.30272,0.012577
13.835950136184692,0.30372,0.011829
13.88765835762024,0.30399,0.01205
13.937959671020508,0.30647,0.012698
13.991621017456055,0.30755,0.012576
14.039658308029175,0.30773,0.012707
14.089957237243652,0.30864,0.012869
14.14077115058899,0.30948,0.012827
14.193279027938843,0.31079,0.012713
14.242605447769165,0.31153,0.012682
14.291281700134277,0.31265,0.012714
14.345212697982788,0.31476,0.012596
14.395859718322754,0.31685,0.012704
14.444955110549927,0.31881,0.012725
14.498019695281982,0.32099,0.012688
14.547577381134033,0.05192,0.012655
14.599114418029785,0.053787,0.014678
14.648910284042358,0.056053,0.013327
14.69735312461853,0.05844,0.012621
14.74887204170227,0.061213,0.012786
14.79919719696045,0.064093,0.012643
14.847852945327759,0.066733,0.012697
14.89936900138855,0.069573,0.012683
14.94834280014038,0.072653,0.012765
14.998523712158203,0.075133,0.012711
15.055821895599365,0.075333,0.0128
15.111331701278687,0.080453,0.012942
15.159468650817871,0.083267,0.012854
15.210916996002197,0.086187,0.013266
15.263646125793457,0.088933,0.013135
15.313921689987183,0.091533,0.01315
15.365426540374756,0.096747,0.013947
15.412908792495728,0.097027,0.013282
15.46520733833313,0.09952,0.014447
15.511251449584961,0.10171,0.014072
15.571587324142456,0.10316,0.014398
15.620255947113037,0.10444,0.015772
15.675114154815674,0.10565,0.015307
15.720701932907104,0.10697,0.016237
15.777552604675293,0.10852,0.016528
15.823289394378662,0.10967,0.015982
15.876975297927856,0.11085,0.017218
15.92453908920288,0.11192,0.017685
15.975796937942505,0.11312,0.016729
16.02376914024353,0.11428,0.017401
16.076890468597412,0.11453,0.016635
16.124703645706177,0.11577,0.016492
16.177668809890747,0.11819,0.015261
16.226847171783447,0.11932,0.015669
16.27563238143921,0.12061,0.014285
16.32889485359192,0.12176,0.014031
16.378053903579712,0.12301,0.014905
16.429766178131104,0.12421,0.013422
16.47962975502014,0.12533,0.012835
16.533353328704834,0.12548,0.013013
16.583351850509644,0.12776,0.013032
16.632002353668213,0.12811,0.01284
16.678957223892212,0.12928,0.012853
16.735339641571045,0.13141,0.01287
16.784775495529175,0.1326,0.012877
16.83692502975464,0.13364,0.012674
16.891822576522827,0.135,0.012573
16.93909478187561,0.13487,0.012684
16.990129709243774,0.13733,0.012602
17.036875247955322,0.13844,0.012677
17.09560537338257,0.13936,0.012781
17.143089532852173,0.14085,0.012752
17.198819875717163,0.14072,0.012686
17.245043992996216,0.14189,0.012746
17.29721713066101,0.14412,0.012647
17.34725546836853,0.14517,0.012701
17.40063166618347,0.14653,0.012685
17.447280168533325,0.14765,0.012646
17.505297660827637,0.14856,0.012653
17.556748390197754,0.14872,0.012649
17.605584859848022,0.15097,0.012626
17.657711267471313,0.15112,0.012671
17.70654559135437,0.15319,0.012652
17.759486436843872,0.15432,0.01267
17.80687928199768,0.15535,0.012589
17.859142065048218,0.15651,0.012589
17.906522274017334,0.15767,0.012586
17.95864462852478,0.15765,0.012645
18.013248920440674,0.15897,0.01264
18.06198525428772,0.161,0.012702
18.115082263946533,0.16215,0.012675
18.16255259513855,0.16317,0.012686
18.213098287582397,0.16319,0.012621
18.264652490615845,0.16531,0.012736
18.316134452819824,0.16547,0.012853
18.365553617477417,0.16627,0.012851
18.414533615112305,0.1674,0.012855
18.46679186820984,0.1698,0.012867
18.517069578170776,0.17087,0.016086
18.56580424308777,0.17185,0.013163
18.623167037963867,0.17301,0.013191
18.6750226020813,0.17401,0.014135
18.733603477478027,0.17427,0.016033
18.780192375183105,0.17504,0.014708
18.837879419326782,0.17731,0.015479
18.88517951965332,0.1784,0.016197
18.938528776168823,0.17847,0.017193
18.987394332885742,0.18044,0.016752
19.039417505264282,0.1816,0.017796
19.085904359817505,0.18247,0.018622
19.141098260879517,0.18372,0.016802
19.191071271896362,0.18361,0.018138
19.23905062675476,0.18473,0.014344
19.294775009155273,0.18576,0.015668
19.34281873703003,0.18784,0.013606
19.393107891082764,0.18884,0.013292
19.44390892982483,0.18983,0.014702
19.49564218521118,0.19009,0.014336
19.544033765792847,0.19207,0.012292
19.594473361968994,0.19208,0.012479
19.64709186553955,0.19295,0.012346
19.695029735565186,0.19505,0.012523
19.748608589172363,0.19523,0.012361
19.80041217803955,0.19736,0.012701
19.84851837158203,0.19841,0.012814
19.901740312576294,0.19835,0.012707
19.948277711868286,0.19948,0.012682
20.004268169403076,0.20035,0.01269
20.049525499343872,0.20233,0.012687
20.1019606590271,0.20344,0.012662
20.151708841323853,0.20435,0.012699
20.203402757644653,0.20473,0.01256
20.256477117538452,0.20552,0.012603
20.30597686767578,0.20664,0.012633
20.355860471725464,0.20768,0.012641
20.410664319992065,0.20863,0.01263
20.459051847457886,0.20969,0.012679
20.50739574432373,0.21161,0.012553
20.562009572982788,0.21267,0.012497
20.61076593399048,0.21384,0.01262
20.658761501312256,0.21383,0.012635
20.712302923202515,0.21477,0.012671
20.77139949798584,0.21576,0.012582
20.826170921325684,0.21679,0.012591
20.874730110168457,0.21887,0.012634
20.924742221832275,0.2196,0.012625
20.978844165802002,0.22072,0.012592
21.02912950515747,0.22196,0.012643
21.0779287815094,0.22291,0.012658
21.129518747329712,0.22308,0.012653
21.18159008026123,0.22375,0.012643
21.230511903762817,0.22483,0.012676
21.279736518859863,0.22605,0.012653
21.32815170288086,0.22779,0.012646
21.37848734855652,0.22793,0.012654
21.43014168739319,0.22997,0.012644
21.481516361236572,0.22997,0.012588
21.53046751022339,0.23119,0.012595
21.5811824798584,0.23177,0.012646
21.63403081893921,0.23291,0.013523
21.682860851287842,0.23392,0.014434
21.733686923980713,0.23595,0.015105
21.781425952911377,0.23689,0.014754
21.83288884162903,0.23704,0.016893
21.88664484024048,0.23796,0.01772
21.934545516967773,0.23912,0.020604
21.996315240859985,0.24091,0.019963
22.045414209365845,0.24191,0.020674
22.097742795944214,0.24296,0.020042
22.147961854934692,0.24397,0.016201
22.206382513046265,0.24395,0.012694
22.255042552947998,0.24488,0.012957
22.305006504058838,0.24593,0.013533
22.3562171459198,0.24691,0.012025
22.40578866004944,0.24799,0.011905
22.4612557888031,0.24993,0.012538
22.512340784072876,0.25109,0.012135
22.561957359313965,0.25193,0.011699
22.609765768051147,0.25201,0.012698
22.66083025932312,0.25289,0.012795
22.71278738975525,0.25393,0.012688
22.762693643569946,0.25587,0.012842
22.820704698562622,0.25607,0.012623
22.870657682418823,0.25791,0.012705
22.930152416229248,0.25796,0.012646
22.98028588294983,0.25903,0.012654
23.03123426437378,0.26011,0.012722
23.08193588256836,0.26193,0.01273
23.139474630355835,0.26292,0.012691
23.190977096557617,0.26384,0.012707
23.241257190704346,0.26497,0.012597
23.292301893234253,0.26504,0.012684
23.343502044677734,0.26604,0.012598
23.394763231277466,0.267,0.012673
23.44319772720337,0.26891,0.012685
23.494404792785645,0.26981,0.012645
23.55601692199707,0.27083,0.012701
23.604693174362183,0.27203,0.012658
23.653818368911743,0.27285,0.012675
23.703006505966187,0.27381,0.012667
23.759536743164062,0.27465,0.012639
23.80738925933838,0.27511,0.012668
23.859878540039062,0.27689,0.012657
23.912816047668457,0.27801,0.012691
23.961004972457886,0.27859,0.01266
24.018864393234253,0.27992,0.012657
24.067203998565674,0.27989,0.012709
24.118026971817017,0.28083,0.012703
24.164153337478638,0.28293,0.012603
24.220680952072144,0.28373,0.012601
24.26937961578369,0.28473,0.012502
24.317859172821045,0.28567,0.011934
24.375008583068848,0.28668,0.011755
24.425881385803223,0.28672,0.011801
24.47408437728882,0.28772,0.012009
24.531907558441162,0.28972,0.013345
24.578049421310425,0.29077,0.015005
24.63069748878479,0.29172,0.015109
24.67966890335083,0.29287,0.017014
24.73237133026123,0.29285,0.018427
24.795778512954712,0.29373,0.019315
24.84169912338257,0.29573,0.019886
24.89419460296631,0.2966,0.018228
24.9433434009552,0.2976,0.014586
24.996565580368042,0.29876,0.014008
25.045279264450073,0.29977,0.014854
25.093273878097534,0.29987,0.015306
25.146946668624878,0.30147,0.013225
25.1958110332489,0.30265,0.011897
25.24742031097412,0.3036,0.012625
